Date,Indicator
1991-02-22 00:00:00-06:00,0.9048907465018966
1991-02-25 00:00:00-06:00,0.9024390008114233
1991-02-26 00:00:00-06:00,0.898082550282844
1991-02-27 00:00:00-06:00,0.8934641763115985
1991-02-28 00:00:00-06:00,0.8893190659431215
1991-03-01 00:00:00-06:00,0.8869873683280809
1991-03-04 00:00:00-06:00,0.885203939593391
1991-03-05 00:00:00-06:00,0.8836149672344175
1991-03-06 00:00:00-06:00,0.8817615503918641
1991-03-07 00:00:00-06:00,0.8804945758981462
1991-03-08 00:00:00-06:00,0.879567018720435
1991-03-11 00:00:00-06:00,0.8789594629196006
1991-03-12 00:00:00-06:00,0.8769558370180228
1991-03-13 00:00:00-06:00,0.8733944781959184
1991-03-14 00:00:00-06:00,0.8699100541335316
1991-03-15 00:00:00-06:00,0.8664110653175547
1991-03-18 00:00:00-06:00,0.8631404525598029
1991-03-19 00:00:00-06:00,0.8593021156006615
1991-03-20 00:00:00-06:00,0.8554094967635747
1991-03-21 00:00:00-06:00,0.8508944627644522
1991-03-22 00:00:00-06:00,0.8448376874496186
1991-03-25 00:00:00-06:00,0.8385735865791666
1991-03-26 00:00:00-06:00,0.832005996553211
1991-03-27 00:00:00-06:00,0.8253514693708579
1991-03-28 00:00:00-06:00,0.8202843562495037
1991-04-01 00:00:00-06:00,0.8147001655980899
1991-04-02 00:00:00-06:00,0.8115247016994374
1991-04-03 00:00:00-06:00,0.8081100806151692
1991-04-04 00:00:00-06:00,0.8011352922395172
1991-04-05 00:00:00-06:00,0.7955250399383299
1991-04-08 00:00:00-05:00,0.7885912633669604
1991-04-09 00:00:00-05:00,0.7828954762505537
1991-04-10 00:00:00-05:00,0.7814864627258121
1991-04-11 00:00:00-05:00,0.7722306855966232
1991-04-12 00:00:00-05:00,0.7652285507691916
1991-04-15 00:00:00-05:00,0.7519952971599833
1991-04-16 00:00:00-05:00,0.7357151422924162
1991-04-17 00:00:00-05:00,0.7169052023242075
1991-04-18 00:00:00-05:00,0.698041269880614
1991-04-19 00:00:00-05:00,0.67018912816702
1991-04-22 00:00:00-05:00,0.6456400607607147
1991-04-23 00:00:00-05:00,0.6188407861601718
1991-04-24 00:00:00-05:00,0.6028638348298421
1991-04-25 00:00:00-05:00,0.6110507820565076
1991-04-26 00:00:00-05:00,0.6281666644969928
1991-04-29 00:00:00-05:00,0.6507839477329223
1991-04-30 00:00:00-05:00,0.6656976326231943
1991-05-01 00:00:00-05:00,0.6751136822772601
1991-05-02 00:00:00-05:00,0.6830659468628755
1991-05-03 00:00:00-05:00,0.6850430672099574
1991-05-06 00:00:00-05:00,0.6922557576931555
1991-05-07 00:00:00-05:00,0.695659451167056
1991-05-08 00:00:00-05:00,0.7025479914454047
1991-05-09 00:00:00-05:00,0.7053519172988552
1991-05-10 00:00:00-05:00,0.7082730439330902
1991-05-13 00:00:00-05:00,0.7093193188776373
1991-05-14 00:00:00-05:00,0.711898563300861
1991-05-15 00:00:00-05:00,0.7151339949812465
1991-05-16 00:00:00-05:00,0.7118985551834622
1991-05-17 00:00:00-05:00,0.7076148257182964
1991-05-20 00:00:00-05:00,0.7062439673511316
